"","627271","627276","627269","627270","627278","627275","627272","627273","627274","627277"
"1",12.822,208.845,10.792,58.246,19.574,NA,87.213,49.758,34.713,62.324
"2",12.205,57.25,97.856,59.516,60.837,45.45,27.13,31.866,27.884,53.785
"3",7.864,4.895,4.879,13.379,4.957,15.801,5.051,3.926,20.551,3.301
"4",97.46,87.795,192.925,124.104,59.439,74.693,63.827,118.408,41.423,62.251
"5",119.393,51.49,60.89,90.29,11.798,50.19,89.03,76.912,86.528,63.279
"6",84.691,56.747,190.482,94.79,30.571,246.281,40.188,199.111,149.126,156.782
"7",30.059,112.209,84.972,75.43,121.205,105.898,30.253,59.069,NA,54.503
"8",34.735,30.872,50.344,42.86,34.778,35.153,NA,36.247,42.715,30.372
"9",25.987,53.166,90.315,40.284,29.76,24.073,19.706,24.69,26.291,21.885
"10",59.21,70.285,36.604,205.436,100.853,524.709,57.409,33.5,53.669,260.552
"11",66.695,9.911,104.25,50.336,30.554,86.172,25.187,47.786,51.405,55.438
"12",39.005,69.005,34.786,39.301,50.925,49.723,66.255,54.52,63.223,NA
"13",24.664,48.605,111.7,91.887,27.45,50.096,61.184,47.651,34.856,58.667
"14",33.452,63.994,39.758,49.966,41.638,38.641,31.7,49.3,41.548,51.543
"15",31.921,99.654,22.091,46.778,55.204,78.089,18.113,31.84,40.672,63.797
"16",42.018,48.962,38.599,47.333,26.34,44.008,28.853,39.378,26.43,34.385
"17",71.617,65.804,41.367,32.726,62.226,138.258,47.976,51.804,48.898,78.32
"18",54.512,74.045,92.808,38.277,27.78,53.169,40.543,54.856,31.434,52.342
"19",31.409,38.456,20.331,42.488,36.45,68.284,23.769,41.441,33.691,37.45
"20",40.898,105.981,170.404,73.231,34.225,67.778,37.106,100.934,77.434,52.808
"21",44.761,NA,196.467,54.372,53.508,54.767,78.876,59.124,117.159,46.843
"22",24.149,40.246,62.678,62.176,43.796,62.597,32.205,34.082,28.258,63.065
"23",18.33,167.463,60.622,62.674,74.838,14.041,61.905,7.856,39.344,28.336
"24",48.743,38.32,40.644,47.08,23.122,83.082,31.578,52.326,60.963,73.778
"25",22.444,54.569,81.554,62.054,27.601,62.96,29.773,27.476,32.304,74.46
"26",66.445,90.179,264.101,120.804,62.804,90.867,76.445,85.945,58.617,93.429
"27",24.112,55.239,12.285,51.756,88.983,41.966,29.795,30.795,28.548,35.817
"28",NA,133.504,173.165,77.345,92.117,103.203,531.299,108.078,73.084,58.095
"29",24.295,NA,11.402,74.343,15.365,61.768,37.312,6.759,91.625,33.577
"30",48.489,62.708,40.125,39.812,47.286,53.942,60.567,98.755,51.724,99.849
"31",26.709,105.769,85.577,259.628,241.783,54.175,41.8,39.255,43.531,NA
"32",11.688,5.935,161.262,33.424,9.731,14.825,20.548,29.153,34.278,3.903
"33",40.299,17.314,30.127,64.283,34.736,55.502,42.189,36.861,43.924,11.658
"34",76.035,65.618,34.296,48.924,94.259,92.779,38.013,28.688,47.155,63.699
"35",37.648,102.387,69.621,37.783,30.273,49.132,30.828,37.692,54.427,NA
"36",70.456,37.506,33.429,94.092,71.454,57.169,38.022,54.651,NA,56.172
"37",370.718,90.722,23.259,80.502,54.64,33.656,338.745,68.534,35.543,43.127
"38",13.068,27.237,11.031,22.245,8.955,43.109,12.848,16.85,17.111,25.395
"39",52.616,233.575,73.649,64.533,56.788,49.308,50.985,16.26,126.652,116.05
"40",42.683,58.217,76.128,44.519,51.707,56.81,27.995,49.623,36.992,60.915
"41",23.388,112.575,38.022,45.317,15.553,26.002,28.43,27.863,34.36,99.886
"42",10.773,100.324,15.614,29.72,44.339,48.243,17.258,65.46,37.569,83.253
"43",43.415,60.822,107.218,37.916,31.535,37.316,28.488,28.606,46.022,39.961
"44",48.254,53.091,NA,60.872,139.902,37.338,63.821,124.876,46.428,81.795
"45",34.916,NA,56.994,31.775,74.06,70.213,50.338,62.838,158.385,60.904
"46",5.693,4.005,4.13,6.911,3.271,3.849,4.286,3.052,6.599,4.88
"47",45.876,79.861,439.154,111.471,64.437,113.55,51.118,103.502,66.138,50.641
