"","670361","670341","670359","670344","670340","670343","670358","670342","670362","670360"
"1",87.836,67.851,37.28,49.535,16.881,34.483,35.68,11.592,4.678,52.079
"2",99.328,283.522,94.743,91.174,226.171,55.731,467.073,34.224,19.896,86.388
"3",31.293,82.362,25.453,46.178,34.086,32.109,105.246,15.698,12.687,48.333
"4",249.571,119.46,145.687,212.215,333.059,81.039,79.156,81.19,24.65,227.006
"5",328.697,49.242,32.812,26.93,100.893,18.501,22.568,20.754,6.31,22.995
"6",69.618,42.784,56.663,NA,386.187,90.213,84.345,114.079,24.522,34.113
"7",NA,27.795,70.678,13.467,29.107,15.573,16.095,NA,13.241,15.186
"8",40.181,16.163,19.153,49.545,47.609,13.219,23.54,29.331,6.474,26.282
"9",5.288,11.248,18.326,20.224,12.906,21.872,21.123,23.013,7.428,14.357
"10",175.048,20.504,26.877,27.473,124.918,20.665,25.566,22.94,5.17,35.004
"11",263.886,106.746,41.636,103.277,196.824,49.589,70.886,29.761,9.027,76.417
"12",47.441,28.671,19.597,40.844,58.8,23.216,8.542,23.873,16.649,46.563
"13",63.46,74.616,46.288,121.975,153.944,106.694,72.71,58.757,6.413,38.522
"14",241.089,49.171,46.232,262.614,189.668,29.457,46.656,55.153,21.697,44.073
"15",58.967,27.074,53.376,146.569,140.868,41.583,56.607,24.625,7.985,101.381
"16",3.332,3.087,3.615,2.601,48.791,3.992,3.241,3.102,2.05,2.582
"17",168.247,14.229,64.318,194.466,310.045,80.414,37.455,19.136,15.108,72.068
"18",33.877,52.01,49.194,131.722,98.44,31.654,31.123,65.29,16.999,38.899
"19",40.174,85.26,52.489,63.226,27.25,27.363,27.097,32.476,27.043,74.712
"20",5.309,14.077,12.959,11.889,16.732,7.611,29.729,6.144,6.441,8.291
"21",59.001,27.593,25.609,200.583,NA,515.587,101.792,19.42,8.785,150.856
"22",17.758,NA,37.777,11.744,42.875,28.058,25.493,20.496,6.031,38.34
"23",146.6,28.704,27.269,134.789,155.075,21.89,110.491,17.496,4.838,18.986
"24",28.237,8.631,12.244,23.547,NA,25.832,49.874,252.096,11.532,25.728
"25",110.38,27.285,49.152,179.653,61.489,23.338,63.81,29.551,17.485,63.878
"26",30.805,98.26,256.623,47.022,24.83,56.335,74.368,40.299,7.335,38.99
"27",45.785,18.867,44.315,122.027,129.772,49.764,71.676,28.102,14.589,114.305
"28",28.469,411.306,145.877,72.095,NA,51.998,125.692,73.227,8.661,104.036
"29",80.838,38.931,37.861,241.308,451.955,23.508,83.192,26.022,10.62,34.619
"30",12.906,10.718,15,9.406,4.406,4.5,5.093,10.187,4.265,4.578
"31",70.743,23.079,14.565,75.809,72.015,13.961,19.962,26.667,4.87,77.213
"32",15.488,471.271,114.924,69.834,39.258,51.053,9.9,139.29,8.676,30.332
"33",133.341,308.265,366.361,220.763,94.668,112.078,143.823,63.19,23.075,100.143
"34",41.717,52.148,36.905,80.058,45.107,29.023,26.548,32.572,17.643,51.332
"35",103.55,66.781,283.519,29.189,22.708,29.247,127.846,20.818,10.025,68.337
"36",120.228,NA,163.434,122.003,514.069,81.458,111.132,100.22,23.411,95.69
"37",19.006,29.962,34.105,24.18,42.597,16.689,21.643,12.338,4.622,34.055
"38",17.765,41.475,23.558,17.765,17.076,17.872,22.733,19.456,8.372,24.673
"39",19.941,27.503,235.435,45.582,26.159,42.434,308.063,16.072,5.821,277.32
"40",93.881,59.476,108.359,79.401,494.677,32.235,78.349,22.721,9.977,44.726
"41",64.287,62.763,45.893,45.653,79.232,21.386,18.701,17.766,7.336,28.635
"42",14.538,6.343,9.714,5.463,9.422,12.964,22.684,8.513,4.662,8.681
"43",15.027,65.684,81.293,67.98,64.934,29.465,121.793,59.965,10.277,33.871
"44",100.283,86.465,74.915,135.303,20.288,43.707,73.581,25.638,5.19,24.561
"45",14.598,18.996,34.635,43.306,38.841,16.007,19.439,18.476,11.568,40.991
"46",4.046,80.946,15.64,NA,NA,81.688,21.209,71.185,5.342,6.564
"47",25.161,83.849,92.084,134.284,54.059,71.267,159.283,83.635,11.942,96.601
"48",14.475,55.301,108.479,46.364,157.923,27.668,56.519,27.392,15.552,60.028
"49",4.469,130.016,23.531,26,10.375,17.516,21.25,15.266,10.375,22.281
"50",102.26,162.798,189.959,23.416,307.634,51.444,72.975,49.132,6.206,137.214
"51",28.39,69.834,59.189,45.605,71.719,33.106,25.131,39.744,25.265,28.722
"52",4.712,9.192,11.676,6.262,73.367,5.753,5.181,7.915,4.01,8.371
"53",47.733,32.799,29.522,96.608,NA,71.41,59.576,20.942,8.804,30.059
"54",3.817,37.927,25.354,21.246,21.506,26.385,10.69,46.153,2.163,46.89
"55",109.009,101.501,37.352,41.323,17.511,32.798,46.201,8.362,5.767,38.658
"56",NA,164.671,84.32,104.432,297.076,32.171,264.341,49.055,7.065,52.399
"57",NA,37.65,NA,NA,11.77,NA,NA,NA,NA,NA
"58",NA,196.872,NA,NA,161.217,NA,NA,16.638,NA,NA
"59",NA,NA,NA,NA,16.109,NA,NA,NA,NA,NA
