"","713923","713924","713914","713915","713921","713931","713928","713929","713930","713913","713925","713927","713922","713916","713912"
"1",5.659,4.112,5.686,3.376,3.696,1.918,3.481,4.743,3.637,4.858,3.097,3.887,3.333,7.24,568.977
"2",4.001,9.157,4.821,3.141,3.614,3.675,2.528,4.359,9.649,4.218,2.457,4.775,2.833,2.832,15.433
"3",5.536,20.509,8.675,27.264,3.66,2.578,2.956,4.659,2.129,1.383,21.108,4.268,2.613,2.878,5.391
"4",7.573,3.664,6.807,3.763,6.394,2.72,4.507,7.978,3.669,2.765,2.831,4.118,1.494,3.84,5.473
"5",6.484,4.125,7.751,4.485,4.188,5.592,6.89,7.499,4.717,5.236,6.031,5.531,5.438,3.844,6.299
"6",9.514,30.003,6.073,5.047,6.057,25.247,73.97,48.234,29.956,8.301,116.407,143.113,3.399,4.051,11.668
"7",7.126,5.712,7.848,6.472,4.711,3.217,2.692,7.095,3.499,3.489,3.326,11.446,3.106,6.471,3.269
"8",2.751,9.781,2.237,3.185,1.614,1.699,2.303,17.351,1.677,2.429,2.209,8.812,2.052,2.75,11.829
"9",6.007,4.1,7.371,3.932,5.79,4.578,4.094,5.469,5.328,13.841,3.318,35.032,5.399,4.104,5.875
"10",9.717,5.278,10.003,4.152,8.627,4.64,3.964,8.041,2.469,2.638,6.712,6.467,3.653,4.736,4.086
"11",7.888,15.301,11.792,4.862,7.442,6.246,14.903,12.77,4.845,5.111,6.234,12.116,6.414,7.3,12.136
"12",12.423,5.127,11.499,4.315,10.174,5.613,4.713,10.766,7.521,6.666,8.919,7.202,5.722,5.039,449.297
"13",8.774,207.508,8.699,4.387,6.538,3.602,5.155,6.315,4.99,5.1,4.435,4.948,4.448,5.518,85.992
"14",5.296,4.066,9.921,1.967,4.923,3.745,5.541,25.375,6.918,6.576,4.699,2.667,4.621,7.145,5.927
"15",12.357,6.263,9.965,5.544,6.778,5.687,7.436,8.218,6.686,4.168,5.467,9.358,6.107,6.106,6.715
"16",21.383,10.327,12.344,5.421,8.864,1.953,5.078,92.728,10.143,5.961,13.56,7.784,21.135,45.13,12.091
"17",5.227,2.969,9.381,3.927,4.565,3.995,3.187,7.2,5.553,8.204,3.17,8.995,10.979,2.842,4.652
"18",10.947,6.322,5.071,6.883,7.368,6.683,6.338,9.448,5.683,5.149,5.994,5.791,7.337,7.134,9.945
"19",7.649,16.1,14.672,2.991,4.269,5.577,3.979,7.409,3.348,2.056,80.451,4.309,4.248,1.778,12.518
"20",9.985,8.096,19.905,13.694,6.922,4.324,7.4,12.283,6.827,7.861,13.641,5.783,8.128,15.036,14.642
"21",5.138,4.371,4.116,4.16,3.613,27.791,113.497,173.351,37.099,3.777,2.979,3.737,3.87,4.377,5.003
"22",7.479,2.945,10.187,2.925,5.537,2.755,1.583,9.125,2.152,6.183,2.075,5.365,2.018,4.792,11.406
"23",9.091,24.662,7.505,4.457,6.173,5.115,3.762,12.962,3.663,3.32,15.798,8.327,3.374,2.674,9.758
"24",4.131,4.117,5.716,3.559,3.879,3.418,3.353,3.495,5.309,3.382,4.425,3.585,3.416,3.165,371.378
"25",13.579,9.661,10.408,4.782,11.326,4.011,5.335,11.996,8.18,5.281,12.062,9.308,5.825,5.175,12.244
"26",11.638,6.274,8.508,3.166,5.396,2.139,7.282,8.808,3.044,4.823,4.045,7.413,4.07,6.809,12.815
"27",11.499,6.038,7.692,5.252,15.039,4.49,6.536,8.005,2.931,4.639,5.375,6.117,9.396,14.159,6.684
"28",19.273,9.38,16.971,4.861,10.668,3.872,2.907,12.076,3.279,13.771,3.754,13.673,4.62,3.422,30.336
"29",10.942,5.403,7.593,4.582,7.224,15.966,5.025,9.142,5.657,4.805,4.232,9.603,6.515,4.428,11.22
"30",11.037,6.504,15.026,21.331,11.229,25.993,6.762,90.721,62.651,14.148,7.291,15.472,7.561,8.099,6.093
"31",14.026,4.546,12.953,20.261,5.312,5.539,5.915,9.252,3.134,5.921,3.206,6.906,26.104,4.06,5.814
"32",18.256,6.392,10.115,4.112,4.495,3.856,7.916,9.206,3.778,4.11,6.569,4.987,84.239,5.013,9.5
"33",8.612,2.306,5.526,2.719,4.971,29.192,4.103,4.902,60.95,4.86,4.301,5.581,3.267,3.529,NA
"34",5.867,2.68,4.975,4.913,2.021,3.286,3.044,4.181,3.548,2.005,3.243,2.803,2.795,5.645,319.913
"35",5.882,3.772,4.878,35.778,5.369,4.5,4.571,7.136,5.639,NA,49.606,8.776,4.836,4.808,413.774
"36",6.971,17.829,6.854,1.993,5.246,2.87,5.823,8.804,3.252,2.124,3.51,4.371,4.049,3.789,3.821
"37",8.144,1.865,9.805,3.324,4.446,2.188,5.68,9.302,4.426,3.991,6.227,5.88,2.998,1.713,28.92
"38",11.57,5.016,11.985,5.982,8.833,11.869,57.308,195.731,30.678,3.843,166.395,136.552,4.975,5.366,20.798
"39",61.008,15.453,8.324,8.015,33.031,1.482,6.565,39.938,8.144,3.327,8.117,34.758,24.174,33.344,NA
"40",170.842,216.678,18.891,56.498,52.281,18.955,102.955,65.963,44.078,31.609,134.214,411.696,245.475,18.522,96.359
"41",8.859,4.383,8.995,5.202,7.334,3.938,4.102,7.03,3.896,5.984,3.311,4.803,4.4,3.441,5.505
"42",15.577,4.87,5.696,5.389,5.056,8.329,255.482,7.169,82.478,5.08,11.504,6.055,4.265,4.594,373.218
"43",5.054,5.207,6.287,3.472,4.143,3.056,3.832,5.595,3.317,4.348,5.558,8.375,4.148,5.007,48.456
